IID	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
SAMD00077988	-0.331322294304433	-0.10643126107789	0.228556857165236	-0.32482211403739	0.360625410397758	0.333515010837177	0.0592484847509369	0.100445802247138	-0.0929356932903328	0.00400727551222127
SAMD00078852	-0.287914995069024	-0.0681856712081982	0.241736140929463	-0.247311523878974	0.249616356672932	0.22255478530116	0.0218044861373433	0.115022706525199	-0.0528056643198498	-0.0267760402395988
SAMD00078853	-0.347563236785272	-0.16803692646312	0.111463844817835	0.0430056791074377	-0.0852054127854757	-0.114560934153463	-0.0976471560684344	0.0175487183723379	-0.230732618605501	0.0755392723762673
SAMD00078854	-0.332101682462795	-0.186228821569779	0.0874968249028147	-0.0249243337780539	-0.0118961853845443	-0.102268467609546	-0.084047126486164	-0.0195325564828262	-0.248990828000013	0.0667591232264293
SAMD00078855	-0.15772765916952	0.694492632815257	0.175739986987953	0.11580830895096	-0.113957169014114	0.0290332018695745	0.0429049715225188	0.12609059265394	0.248017575900093	0.256673125789463
SAMD00078856	-0.0178744732671637	0.478743724372469	-0.0798302113426709	-0.27863563055374	-0.20203373568646	-0.242338084072006	0.109728583840055	0.229160272370158	-0.245834496574424	0.148060721083803
SAMD00078857	0.0852969856542353	0.341011633198724	-0.0960095107656602	-0.282991064339957	-0.228202440570295	-0.156995825600764	0.0892537849182948	0.237451763025935	-0.313075735502482	0.026011748595646
SAMD00078858	0.514213667113088	-0.0146015947643921	-0.0666854996264747	-0.0919641778341583	-0.0334442081019401	0.116872806621133	-0.375863882295071	-0.226761307696877	-0.10639277521039	0.135705563622702
SAMD00080139	0.503798524907165	-0.0659324689104832	0.225225368900512	0.048332724793841	-0.0769467779231843	0.0108837963843357	0.122126911291744	0.0118629197400889	0.0371289686876045	-0.0508435069064948
SAMD00080141	-0.399872337093998	-0.173000522654501	0.192433467052555	0.00153501893273881	-0.241649663282519	-0.0497985120815415	-0.127929784848182	0.109852866678992	-0.0207299702661257	0.0336561496731766
SAMD00116542	-0.165961524202786	0.513259330347323	-0.0180191609608856	0.259956839316102	0.181938400571089	-0.0644890378090427	-0.0212177084643229	-0.112780045204398	0.0491381509451641	0.0447591634425337
SAMEA104459803	-0.299575915656625	-0.166950714735762	0.00953897282318831	-0.138861025879779	0.379545850184533	0.232943732037405	0.0691106213461565	-0.00419362998763958	-0.0221883511050838	-0.0203165287522755
SAMEA104459806	0.521867748130193	-0.000570706689656444	-0.282200104054223	-0.0750956260590667	-0.0825797676003795	0.349507817842136	-0.431735249609045	-0.274775300191301	0.134237817251305	0.192303675892688
SAMEA104459807	0.391348385885199	-0.0415827831705582	0.0308598481819801	0.00117280579341929	0.0284247159699084	-0.0965722151813735	-0.092384700775184	0.102077129769541	0.0307393440549868	-0.109373430146005
SAMEA104460747	0.166544414898203	0.272387924140853	-0.386691500130847	-0.180015743989271	-0.10965665359398	-0.0033585067083844	0.0996873012396976	0.223982230935324	-0.0991035661752608	-0.0300744604908999
SAMEA104460749	0.479158675057582	-0.0207309878868705	-0.237956263678165	-0.019220072902623	-0.028474987669825	0.24467202033895	-0.344905730686338	-0.20613904398672	0.160941459175651	0.125611064448794
SAMEA104460751	0.534131364493468	-0.0995003808303419	0.0438377759573762	0.0582131069940553	-0.104050353619286	0.115229053575226	0.257223529761359	-0.0798314246798919	0.000823979184767609	0.0995635360772755
SAMEA104460752	-0.316278588341895	-0.140058577370265	0.118459341591066	-0.239271479667471	0.440683549530323	0.29704251639679	0.0548551028227214	0.0264174746891418	-0.1321293040096	-0.0115017875369673
SAMEA104460753	0.502656820280565	-0.0941112383629475	-0.0477913515590803	0.046300385749333	-0.0125523498924733	0.0155652519446532	0.0609836512332319	0.0499128179843404	0.106585329395082	0.000731858242138859
SAMEA104460759	-0.311490418938501	-0.239704970817164	-0.184575554826644	0.152789561487978	-0.0750907467622651	-0.00117997198516944	0.1141039187123	-0.0678774515337619	0.0559422312412557	-0.00150681849478129
SAMEA104467886	0.350370509828024	0.0424744039393472	-0.205997024368826	-0.0307294148800176	-0.0189906373604772	0.0596927470684417	-0.061436483325701	-0.0245948293397378	0.141460096488178	-0.0306199164932081
SAMEA104467887	-0.320006603449161	-0.241921253574951	-0.118648125926067	0.165451991773318	0.0324087938898407	-0.0285386624936613	0.0391576410841807	-0.11252437645125	-0.0370448198137344	-0.00491158336623848
SAMEA104467889	-0.162169822170771	0.564849529562593	-0.18436686537308	0.172275701427451	0.0489838303677821	0.0201975121275271	0.169807895442915	0.0101764680787439	0.215840364165792	0.124902149802354
SAMEA104467890	-0.216253613004519	-0.234215895760491	-0.163429823558449	0.157677916237467	-0.163022896551215	0.0257108763445307	-0.00686567958377623	0.0455222867805191	0.161359208923156	-0.0797001188435205
SAMEA104467891	0.234478170190349	0.205775358442221	-0.418372067780307	-0.35971083047757	-0.17493509575726	-0.0165644145422415	0.0337686908298165	0.225001120599321	-0.132237859051514	-0.019691644616806
SAMEA104467892	-0.284058829442446	-0.224938820389093	-0.170108305127621	0.163690146019507	-0.0564335478768708	0.00758582722520911	0.0962419692425529	-0.0753905798843035	0.0257696193706073	-0.0368697970945055
SAMEA104469216	-0.297643561159359	-0.120734945690021	-0.00338123010837561	-0.183568353688697	0.271366636149556	0.303518586230551	0.158108270525128	0.0756834712319881	0.0957338679431509	-0.00801858923981074
SAMEA104469217	-0.298893222890107	-0.25284471835472	-0.182995088412756	0.129236186068377	-0.087627960302909	0.0184767081575929	0.0691472121660598	-0.0116481327517868	0.0924333454756814	-0.0208070531484721
SAMEA104469219	-0.170835903955536	0.591995107078123	-0.191827094282862	0.231681929736475	0.0576007653458424	0.0701197883331208	0.12939821915462	0.0152140730806324	0.274782008647911	0.13655091650162
SAMEA104469220	-0.352159568744605	-0.22915042384615	-0.0962940491973267	0.0931614303193849	-0.173024588354249	-0.0562466574193457	0.00744310259016973	0.00445030816708057	0.0727884764354211	0.0280658937366193
SAMEA104469221	-0.142205912936458	0.497172959378666	-0.223335430274863	0.267599504293272	0.0938448329238623	0.124424141922634	0.119170836637651	-0.0111124112916116	0.218667287188331	0.00781574314945864
SAMEA104469222	-0.275543033266693	-0.185045453158401	-0.135553647885254	0.0114334858225632	0.0886732460488103	0.113714925350053	0.129886317512426	-0.0240929552049331	0.0684572051285895	-0.0305602340454868
SAMEA104469223	0.494198886005957	-0.0692130337440912	-0.150957904849676	0.0228398632993387	0.0249956376170549	0.0569587320662252	-0.0840744454241009	0.0259402053202169	0.0906710105193635	-0.0844592744259893
SAMEA104469224	0.284911224563326	0.162832659285891	-0.36128837829341	-0.241132473507471	-0.0991220817718298	0.0542416096603279	-0.00608621233517429	0.156071342155623	-0.0990857481752777	-0.0745993480565577
SAMEA104469226	-0.162122833647024	0.609266789591839	0.12059149408049	0.312910573127027	0.131742199607501	-0.0167098287693312	-0.0557115929193733	-0.157000487513302	-0.206592971905623	-0.14115329431097
SAMEA104469227	0.505546031988696	-0.0763526620670223	-0.0649055629718308	0.00841720038381307	0.0237830842150677	-0.018789393562928	-0.048101530226079	0.064755169832758	0.0984320222263156	-0.0126911755803237
SAMEA104469228	0.402633398282817	-0.123671298271668	-0.0962270003769046	0.101516820527244	0.203470592273166	-0.171713069210198	-0.0464238162981119	0.196052667204582	0.174257045213489	0.0244781175385303
SAMEA104469229	-0.308765861230941	-0.238443599468043	-0.164277362554097	0.120270169551917	-0.11659725588755	0.0252492602940965	0.052367920485218	0.0156087745332877	0.109818173408834	-0.048385985620102
SAMEA104469231	0.144831833577638	0.308811132208832	-0.418539689831362	-0.363153472359177	-0.194176726004957	-0.0492536396635347	0.117091782675992	0.195268784599309	-0.169097311772987	-0.0209472029759568
SAMEA104469232	-0.297200082695557	-0.253438206898827	-0.210292339427119	0.180147547992738	-0.0650488375992974	0.0315891551167131	0.137221038425181	-0.0839375815703716	0.0878339057825486	-0.0264188363360731
SAMEA104469233	0.310257067273847	0.111553083868963	-0.379925855095126	-0.210154598244798	-0.119687045967512	0.0595293370550692	-0.0116460963563631	0.133863490551943	-0.0768363067845373	-0.0918692511628436
SAMEA104469237	-0.275571770049812	-0.235411200564478	-0.224014299581637	0.151931851853474	-0.0567269517982019	-0.00670184455476799	0.109516489540072	-0.0777398618572503	0.0236973410532377	-0.0359424921978216
SAMEA104469238	0.305031244430256	0.0852419434739128	-0.334908858008575	-0.131818757646762	-0.0241852578144001	0.0282894105112387	-0.0532393118207446	0.101849377962295	-0.0368624473433185	-0.0870553124380635
SAMEA104469239	-0.319771660830422	-0.226709847943537	-0.176761433861572	0.116533034247637	-0.100278879288455	0.0216840606036077	0.111302651373183	-0.027745185709502	-0.00794476170341706	-0.00335587574201787
SAMEA104469240	0.495604658369321	-0.0623484976322031	-0.106125082491723	0.0369666950799179	0.0471853831540401	-0.0312902595859241	-0.0337998178621324	0.0985263150627973	0.0481842141561496	-0.248636780279136
SAMEA104469241	-0.313713247946208	-0.231393910475463	-0.227848653999528	0.177728452723131	-0.0730381989562176	0.0332596260445537	0.136064702288506	-0.0712279582105868	0.0736223288884146	-0.0168307471849937
SAMEA104469242	-0.33958062443684	-0.235108071710332	-0.183143852983068	0.162693747097773	-0.109497795022243	0.00421813301290829	0.133655999809076	-0.0530644361369703	0.116867962427382	0.00865765166820908
SAMEA104469243	0.243057653290851	0.204034310664561	-0.34944588038635	-0.247905625506543	-0.140524939792196	0.0282380432285541	0.0716532694061378	0.200894758951441	-0.100376729653049	-0.0185085365922024
SAMEA104469244	0.0569166939803624	0.350496901464453	-0.382708381142644	-0.275474301694458	-0.207647713520778	-0.072908962833522	0.145192704515167	0.29768927703116	-0.134493707688038	0.0706037417990401
SAMEA104469246	-0.293780017169548	-0.242763740820678	-0.227176070519668	0.177978290162539	-0.0549919383294455	0.0259459937055434	0.138330187305419	-0.0790174170087017	0.0590993113223061	-0.0427182315797873
SAMEA104469247	-0.275296440600744	-0.22865436957659	-0.213452015089512	0.158627888674398	-0.060864038492062	0.0230153006176118	0.123345335923729	-0.0775750414704272	0.0689270612962127	-0.0294059279981417
SAMEA104469248	-0.353237586446456	-0.21043887927524	-0.142951856636145	0.117424383411384	-0.0752033553700782	0.0200323783798364	0.0977152050592954	-0.0299898974274596	0.0544468668225007	0.0273407965359462
SAMEA104469250	0.51714171231192	-0.127988386128519	0.0464551942846054	0.129090218052596	0.125302486251282	-0.0998574804185744	0.0367588727640004	0.10517969611327	0.0981807734534437	-0.259744841817703
SAMEA104469251	-0.26325961182316	-0.172139436843547	-0.171657132879373	0.0796021426432879	-0.00944193927523631	0.00971750050724744	0.072662083277953	-0.0785284761482697	0.0194669885026133	-0.0508328175128731
SAMEA2015633	0.449070486462693	-0.112456918620887	0.042485694588051	0.0976830945278852	0.178002217870714	-0.191599964413572	-0.0827096575125019	0.109348626701314	0.0399539452059435	-0.0240593011578794
SAMEA2016954	0.347986910168816	-0.113781025428833	0.0465654057831743	0.104875068502154	0.376134686837468	-0.410981354834787	-0.15003262690166	0.236622140791783	0.0893551736802708	0.292516741096284
SAMEA2017052	0.409829244109654	-0.138204550248614	0.0729838981948792	0.0929517242481967	0.313227423654616	-0.31736189654062	-0.12774981099644	0.153984511018728	0.0702565236647044	0.248390330370635
SAMEA2017528	0.396155972033943	-0.142062503375834	0.0358128702631017	0.12549924748649	0.389230921681184	-0.384206589669017	-0.15234347791248	0.247192726748607	0.11261949241459	0.229303824203859
SAMEA2017592	0.379417184202321	-0.127951466588591	0.0574120191794017	0.107734625210214	0.377028609065075	-0.395245384243252	-0.156890839309067	0.232007169960738	0.0852580818017893	0.273982520266629
SAMN00139534	0.512271992578054	-0.109256022268176	0.117491743301349	0.0960922005337959	0.0543166522949301	-0.0762138786419513	0.0924855324915692	0.125305448265801	0.130421471170877	-0.254642141001337
SAMN01121943	-0.423801534063759	-0.161599046989348	0.308558671582675	-0.0620777184091516	-0.328870148606832	0.0203052455224193	-0.206365601482107	0.23282890605198	0.161947652115877	-0.0203514177453464
SAMN01125970	-0.381681176710171	-0.0508345978041107	0.36140361845351	-0.347517976544881	0.208517870944788	0.357826559662132	-0.0279186300169415	0.236939163736773	0.157985767413738	0.00641146860154568
SAMN02209968	-0.282569953408982	-0.249853125258444	-0.00136642562634422	0.140824315364262	-0.0895271337226656	-0.134541255756887	-0.12348524199983	0.0020662640761857	-0.0343849966901974	-0.000301391907078314
SAMN02209969	-0.263139228001988	-0.231173503597998	-0.0568465042846537	0.151670407792865	-0.0172696634064612	-0.127893157238163	-0.0623411540947144	-0.0714511360549453	-0.0681388768263693	0.0253395045078803
SAMN02209992	0.482296421106197	0.000199339422102129	-0.175589127142003	-0.0843177751315176	0.00488498334367318	0.134827223280289	-0.396162681028789	-0.191931368919715	-0.0522941829085684	0.112923348075018
SAMN02231725	-0.259795664452659	-0.197271372685106	-0.0558103904815679	0.136473012748303	-0.0375533254500285	-0.0239459447760486	-0.0410411576779391	-0.0277898212783737	0.00228666329531824	-0.062865511599719
SAMN02401119	-0.345589718787863	-0.182670388619871	0.0516774592852346	0.0353443255029111	0.0615438946811153	-0.152612541602822	-0.0948698962808374	-0.0328763834554487	-0.248748263630495	0.177002996633603
SAMN02821223	-0.146804574905232	0.62656900706339	0.131730188900681	0.249241370556607	0.0294798732496115	0.0143865796551597	-0.0351371212664737	0.0175881490868888	0.0920224833584226	0.0565595116819076
SAMN02821234	-0.134850849797748	0.582998398137758	0.241013270834287	0.305926928167194	-0.0327928696772031	0.129578797028004	-0.153919201138816	-0.0249460781449579	-0.16167064959513	-0.290519902982227
SAMN02821236	-0.0892044114885379	0.574848340301006	0.257947288542153	0.290065201600678	-0.00913990690213766	0.104566894949534	-0.166832614747606	-0.033438980890662	-0.141350942521894	-0.306294181764274
SAMN02821249	-0.151779533398897	0.486005492526741	0.241604138564257	0.247655788067135	-0.0434159196912062	0.113591333599433	-0.153629289258043	0.00165134255310876	-0.224969468863048	-0.313791603679506
SAMN02821270	-0.0467862012612754	0.45331088040097	-0.062196162044085	0.349876678039766	0.156495070615505	0.0951847814285937	-0.0858569647321532	-0.107232774558509	-0.130918129204022	-0.254741611747539
SAMN02869650	-0.189274433675127	0.259834170203207	0.0942027545828475	-0.556486338758474	0.0344366628613837	-0.4789309616612	0.0634181825267114	-0.502101255720547	0.185781847387473	-0.185003710831858
SAMN02869651	-0.202782275080452	0.658650144127199	0.179230506673617	0.173568560995789	0.0157735410557082	-0.0757596746490857	-0.0050120482524276	-0.0301583454400213	-0.0821578995358112	0.184564257982965
SAMN02869652	-0.388008317350033	-0.193156093140493	0.151119450601381	-0.0340282526921708	-0.0980755163826579	-0.101711356677879	-0.128918564832177	0.0392851363528468	-0.179786614451962	0.111780325276495
SAMN02869654	-0.251726841754872	0.243106287529484	0.17643436133445	-0.650267838061334	0.011703178618101	-0.47758127768999	0.0499156732744097	-0.482467914331329	0.295379017704078	-0.171481627900386
SAMN02869656	-0.218001508420957	0.224985455597423	0.151653955416683	-0.571289698849387	0.0224085645362583	-0.419391454573653	0.0390432326834874	-0.430468265210093	0.249423550856747	-0.179912887119515
SAMN02869666	-0.224037786215471	0.634477561142718	0.193997171261337	0.0802159165101802	0.00252936116929239	-0.1006634985858	0.00190777249925994	-0.0510878532779593	-0.110684068315578	0.161844842622808
SAMN02869667	-0.378336836491028	-0.10412781489501	0.2580541475997	-0.327959836209484	0.297533512971575	0.242470811614513	0.00608271882250478	0.105275433888199	-0.0196839488553495	0.0342682659218202
SAMN04275173	-0.349473456192839	-0.240922482863213	-0.0307785514872183	0.0685548032064051	0.0183098671405163	-0.0795127613802665	-0.0404360018103067	-0.0473241127126402	-0.172255140509498	0.0713672911239914
SAMN04275184	-0.3302120448053	-0.179110290126807	0.0141006812261212	0.0607016452684747	0.0100430242806749	-0.187001041252414	-0.138417607906817	-0.121775926144914	-0.384988584510159	0.163853557840889
SAMN04275185	-0.320153005709102	-0.170613799313888	0.00283226789116937	0.0697784164923251	0.00331807843943774	-0.174298843061043	-0.124476836662279	-0.120308157226469	-0.367359245703288	0.145634080267873
SAMN04442258	-0.369588039371071	-0.162821278074335	0.114385078112602	0.0196607704079475	-0.104698401532755	-0.146201284179428	-0.103547549954842	-0.0163252621612504	-0.22473738566999	0.124049522197222
SAMN07426270	0.41358444266041	0.101166479166043	0.0275287789723828	-0.178479342098108	-0.217767863729434	0.168579320219574	-0.21328474339958	-0.00997261128451542	0.179325442687691	0.160293395909656
