IID	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
H5	0.11667319713072	-0.150981487668651	0.530902587692061	0.023645976948483	-0.331326614079943	0.0793286242236507	0.00705370529235869	0.181801658612409	0.103287278952766	0.082646932679063
H71	0.166328096890811	-0.151634740579092	0.440219249730382	-0.0623018170915726	-0.344727456217324	-0.0137929399195905	0.0986643627148425	0.318792306155321	0.116165181191793	-0.101070483415585
H84	-0.145692562952748	0.0194895158317469	0.103156378937619	0.0180191208147312	0.185598263811907	-0.0975205370091475	-0.143642066977512	-0.190773407913215	0.634682534603583	-0.00715906445007584
H91	-0.67970855545846	-0.125925386036064	0.0245414923363569	-0.609611612697982	0.0537336938641784	0.00132125231036786	0.0690828967891742	0.0379295713229532	-0.135957196627973	0.0174611064912046
H95	0.198132540426064	0.0560346946516827	0.188212514338317	-0.0160952401181958	0.0835390933258429	-0.447958253020039	0.212117624321719	-0.0926042306016248	0.0446036538988894	0.153794303073269
H96	0.00790420894317653	-0.116272988031682	0.104573149093032	0.0201228723264279	-0.044449998406299	0.0922896233883361	-0.0454034706984211	-0.239619821874606	-0.140671622239158	0.104324209172306
H99	0.212811175918733	0.105580745394475	0.134237716223412	-0.0183188039879766	0.00173075134337139	-0.251227916340879	0.0536059593369658	-0.0617101086113647	-0.115504782264807	0.0755186628798816
HP301	0.243540306668659	-0.216470594442628	-0.162360855008729	-0.0335629926231269	0.0100417071521407	-0.0271136597111882	-0.244599542212783	-0.00031087324880552	-0.0172672273265868	0.487219222608022
Huanyao	0.261140413885785	-0.214825402112793	-0.250217246669615	-0.0381304200104851	0.0603315545765531	0.132682962768118	0.215369955870632	0.0275049061384576	0.158618412624219	0.169862403094389
Hy	-0.0383306329843028	-0.0862813094095914	0.145555863442347	0.0319470181137368	-0.0611347551570917	0.124406583350684	-0.157958037613219	-0.322261918528441	-0.186724655953931	0.0614185591699157
I29	0.222696661868296	-0.202478252102468	-0.139197981769743	-0.0784265382373804	-0.0152668739905234	-0.0484616587177547	-0.145196310975591	0.0240434841609465	-0.0263154562356477	0.222729524592869
Ia453	0.266293907606954	-0.22061020788587	-0.18797387397526	-0.164295208610353	-0.0318614229583024	-0.293356542142559	-0.580821401298138	0.0921047672129381	-0.0532979621894149	-0.0119398812306995
IDS28	0.234961563342837	-0.179533999878815	-0.105086539874082	-0.0676705315000776	0.0102431164264634	-0.0225016431277911	-0.281894061883468	-0.00937649553781503	-0.094483109445741	0.305741865239133
Il778d	0.273258361812741	-0.183557032802656	-0.157715217941059	-0.168921415319293	-0.0701422176110821	-0.257412529435872	-0.590987393733311	0.00563574589655044	-0.0853254627062559	-0.0110091228752212
INBRED_141	0.128351604356963	-0.10662461004521	0.0847983410085006	-0.00155864487470336	-0.0220637357920587	0.0607747849386714	-0.0431858170909132	-0.113544258296228	0.0440181379535534	0.0656430317663313
INBRED_305	0.221747623538529	-0.172940165501269	-0.210779414670616	-0.0346048789398671	0.053907649827653	0.107386778656814	0.20779157532437	0.00906309984815316	0.0841798023521298	0.163068582435919
INBRED_309	0.223414270359649	-0.163928960353597	-0.199992242259482	-0.0354363170119807	0.0636820484267997	0.107603008634684	0.205780909707166	0.0094656100569132	0.0868723874587632	0.154276275712933
K150	0.140567227995188	-0.0887589804483728	0.0380891999472489	-0.00197331014675668	-0.0422984974508811	0.0372904119643549	0.00799516003509231	-0.0565350850297909	0.0451876918906402	0.121960186125863
K41	0.172928687073086	-0.0785722550633993	-0.00500881002018529	-0.0170219433291216	-0.0132117854363602	0.0507478686223108	0.00225025814613246	-0.0505352433873226	-0.0251700422071192	0.0728097655620601
K55	0.183890805750019	-0.12860204796141	-0.0628029215456279	-0.0375782598549019	-0.0353442253345143	0.04001180512412	0.094371064981782	-0.0748257961078437	-0.00297307606454431	0.22612725580008
KUNG-70	0.149098893388101	-0.0773896997947543	0.111185999153534	-0.00534498949062311	-0.0263913295231382	0.00982561001958308	0.0705653500159322	-0.199906452734914	-0.0472546099795397	0.0736632441195971
LH1	-0.139253885661227	0.0884296739812119	0.236804716264376	0.131889529054637	0.333204998506388	-0.0179471970951771	-0.212304437533221	-0.0888358949039831	0.500198611374454	-0.022547805859006
LH123HT	0.106294932817996	0.42130792705552	0.121115636260051	-0.0894691322369025	0.097088959627373	-0.315388034849954	0.200031097748664	0.0296419461707358	-0.0703064983734725	-0.00231041031359012
LH145	-0.455151215288549	-0.135518488776267	0.03974712246954	-0.561095830687836	0.0690041376350597	0.0327787217334103	0.0812357119211495	0.0447821185696482	-0.152344992306248	-0.0450802730267058
LH149	-0.580343318372421	-0.0308280768485	-0.195324311157895	0.456876743406782	-0.338738158061209	-0.183988563121761	-0.0251219751771019	0.0911746799569431	-0.0912318578839026	0.121451241781303
LH38	0.212807656073282	0.271880176309242	0.301805327153472	0.021658474488847	0.181910907354866	-0.741015232220964	0.304138720588267	-0.19468319124055	-0.189474388599193	0.0711110172267372
LH59	0.247193906246955	0.687396262560342	-0.0951434007470237	-0.185128975716242	-0.260610398452575	1.36995852137797e-05	-0.0806600757000135	0.00239741672852228	-0.0883286643913785	-0.0370424704311164
LH60	0.225642332530229	0.384477862966333	-0.114185645717065	-0.115953023560319	-0.211631595362005	0.164608474777767	-0.0377789763720412	-0.0196264741558348	-0.0149868188423053	-0.0183918413930264
LH61	-0.0732079455964798	0.310720919356618	-0.0845907866927365	-0.238738153447277	-0.157419664256222	0.123275324751098	-0.0957623386887606	-0.0474889689467661	-0.0737102254801838	-0.0150372649136499
LH82	0.0804605871485798	0.0469360541144595	0.303361513520987	0.0695499470103388	0.137109880546702	0.179683026660649	-0.0960665324314729	0.137559201692106	-0.186098988936198	0.0734387926275491
LP5	-0.53594046800613	-0.0284747918638965	-0.17433149522034	0.431388445877409	-0.303643817351751	-0.181014447771236	-0.00850301423965665	0.0969265485789719	-0.071515218080567	0.133121312148416
M14	0.115714039245281	-0.0794945141723454	0.215305731556757	-0.0324982646011089	0.0170754777104472	-0.164568714605514	0.0407260661377842	-0.06605855545814	0.0697187654977587	0.113589107072384
MBPM	0.168017182726683	0.0584587654516586	0.164116431679587	-0.0687794201522995	0.0141140899192171	-0.31819031000396	0.0607321104259308	-0.0881675988205291	0.034787825162796	0.0749883757079686
MEF156-55-2	0.255310669857313	-0.154320447544737	-0.147610054567504	-0.0922274965662552	-0.0170525291224318	-0.191641851620598	-0.3388760215433	0.0598516927732784	-0.0459941618969633	0.0568113229005405
Mo17	0.254333472763937	0.911183959602897	-0.223315255742098	-0.241969188797846	-0.43490974079977	0.276932323042645	-0.192103195709915	0.000155584101771552	-0.0221689342895756	-0.0690309124378404
Mo47	0.055305571651236	-0.0269842362230158	-0.0132069856925325	-0.0301037534090287	0.0969849826915502	0.0575637425343093	0.0408203897789353	0.00204762905100766	0.124108935386635	0.0694856788360443
Mo5	0.189204452439215	-0.14072776198517	-0.025965829903282	-0.0415198245176471	-0.0362553692734956	0.037141447483379	0.0688698825662413	-0.099159059480315	-0.00869972745367125	0.223260046301346
MoG	0.158686072435678	-0.127802734400224	-0.0179626799276384	-0.0861382024952517	0.00569555622951782	-0.0296907724650648	-0.0520074356295691	0.000442188404421655	0.00283552785088187	0.115507850705033
MS116	0.14331358740845	-0.105983752189993	0.00151813892963041	-0.075288697044345	-0.0361899233002665	0.0135833820254207	-0.076207999837682	-0.0760608876665881	-0.0282023103127507	0.0645104546972612
MS132	0.0826587306328246	-0.0402370292682574	0.147839588916708	-0.0901525560588156	0.0187738715447169	0.0233092920514292	-0.102440190472144	-0.146607076449035	-0.0910244517307798	-0.0152011356111357
MS153	0.194357066199021	-0.0734822423858379	0.0862270431820658	-0.00236083642737921	-0.0548114275531973	-0.0526280345759802	0.0344485658090647	-0.000984661419622074	-0.0331682343590164	0.0477856522960625
MS221	-0.37737363033511	-0.0207780990727789	0.133303878802712	-0.227400140059495	0.122049090542875	-0.17369204015793	-0.0396303398397457	-0.0917271548018737	0.444415716557126	0.00526485334205395
MS224	0.157339731550612	-0.00335403494325029	0.151178983997118	-0.0684709048530134	0.0356765548868853	-0.398878949982626	0.00378001991913002	-0.12882110478138	0.110965001502273	0.137269091288301
MS225	0.18438974384272	0.0120998184083874	0.163989575486594	-0.0858680612608324	-0.0266109276783324	-0.294366886245704	0.0305739602386693	-0.0333992273466963	0.117683778500584	0.105304102938008
MS226	-0.137528721409481	-0.0246714194187104	0.0640067993771552	-0.287158913963467	0.145370238968636	-0.0312667458680029	0.0314985939320643	-0.0121043746300402	-0.046140971953093	0.0371878831009908
MS24A	0.162117921750552	-0.0791601826827964	0.0055129377871433	-0.0361751700387014	0.00797514430396982	0.0280913786866899	-0.0170528234857288	-0.0195751208778431	-0.0232053492411958	0.0512131696469406
MS67	0.203913446598901	-0.121586781706256	-0.0200423050914895	-0.128962745218369	-0.00166269886384922	-0.116566204178299	-0.101393198055366	-0.017430920530385	0.0626038969386149	0.106507275512937
MS72	0.137378248016444	-0.109629238431748	0.142374410602224	-0.0222254665250572	-0.100193535275183	0.03534488682342	0.0319455831870747	-0.0152399143331723	-0.00533624994959685	0.0883858078712511
N193	0.135356976766119	-0.00896852595752293	0.0939100068705919	-0.0417972750977554	-0.031699649578589	-0.0164516699585649	-0.128424781548584	-0.139701015267838	-2.27678996125369e-05	0.0233819586036435
N209	-0.232175165687568	0.0103877597806432	0.0811732054933774	0.00686755665323029	-0.144808990167914	0.114254122928784	-0.097360600386043	-0.214292154029085	0.0327172121899334	0.00578920673888973
N215	0.0637034829170048	-0.0775729456111704	0.169022061142798	-0.0227061778265313	-0.0478203243696454	0.0833909700421453	-0.111549758126425	-0.380137364312077	-0.136744453237689	-0.0171205124925085
N217	-0.578293008397125	-0.107979021079525	0.013677358408137	-0.456036168652557	0.0290313804189727	0.0316055243219955	0.0439377861189789	0.0203450683129383	-0.098324803464866	0.0357862925926531
N218	-0.610979173217891	-0.075612851878354	-0.060575402156777	-0.212066960140582	-0.0517552989245308	-0.0324105316451483	0.0215174496325357	0.0395661430100282	-0.0595748310657513	0.0571760272580481
N28	-0.187442769790913	0.0110804423667557	0.0728591008446609	0.0178997043795387	-0.088725757533222	0.162485118181481	-0.132911966766233	-0.311463660758947	0.0231042572159683	0.00455662327879635
N28Ht	-0.17400004003228	-0.0160062708128262	0.0941351452131076	-0.0222159034644476	-0.0807031011525832	0.142109119221531	-0.125164065676013	-0.297560087353554	0.0306320660068164	0.0100763240516334
N501	-0.276303468108669	-0.0520532019129162	0.0719271474268276	-0.00922384605847886	-0.123994904153859	0.00323800306910911	-0.0928506202884492	-0.0773690898119058	0.0309715026802169	0.0526522860055685
N527	-0.198175218552159	-0.062967215538181	0.0705091212695044	0.00432926454032784	-0.076279123351839	0.0530972590745567	-0.107072267283005	-0.144116542962088	-0.0554708002852537	0.032043089026209
N542	-0.208492325550169	-0.0408303169115351	0.0892335977561069	-0.0178633099291293	-0.0921110992393438	0.128454495681991	-0.165124800269902	-0.214634090483815	-0.0315693349054295	0.034633545379052
N6	0.186594487037186	-0.126103606830092	0.0301051412006499	-0.0500486127123246	-0.0336386636079386	0.0481547428675541	-0.0731993376950764	-0.0894288192487017	0.0032501677292092	0.142821275375295
N7A	-0.16816765611972	-0.0926918979707218	0.120691735615147	-0.10010575299462	-0.0684842529559457	0.0647537977934025	-0.0296160512607571	-0.155519784554498	-0.0250550081530713	-0.00735070427677643
NC230	0.193881887063116	-0.133469284646437	-0.0749362140046903	-0.0326901349254428	-0.0535322562582655	0.0191897297110827	0.0444476578014234	-0.0596363808396242	0.00305330431166081	0.188469830497333
NC250	-0.0710564400644627	0.0597089910217955	0.0472137398289263	0.068580545038347	0.208521070080265	-0.0163799110175464	-0.0956038225696039	-0.161705794391643	0.672087076588972	-0.0374955950733702
NC342	0.22312740295538	0.322264400786354	-0.157697633914308	-0.148385199494157	-0.160939864331422	0.0615645417847956	0.00372884934380555	0.155714243640435	0.1442519647993	0.128918416915917
NC412	0.236874159364857	0.113480415589918	-0.17655085059677	-0.0810091737141289	-0.048987302567613	0.0703199495788963	0.0994889085445717	0.0878447565396124	0.173375040195629	0.142342820784096
ND247	0.147034944011681	-0.140191424595624	-0.0252784828575822	-0.0902536686741789	0.000683782928088129	-0.026715758425715	-0.0517480456164036	-0.0236123578153799	-0.0856020863522854	0.0788800409196232
ND265	0.0866185567653714	-0.0798120955872676	-0.010123815001931	-0.0772232372033434	-0.0350790416507809	0.0133859428138896	-0.064119115173598	-0.0508259270597122	-0.0659371749244317	0.061450925215791
NK740	0.245737130210859	0.816422087409808	-0.20940974458686	-0.219194485855482	-0.393471957057416	0.275170348285947	-0.183530224769738	-0.0129341421017784	-0.0431902376202449	-0.067862216737866
NKH8431	-0.378058680256041	-0.104891982325825	0.00906773719526021	-0.219486555126968	-0.0340576878261454	-0.0311730643662558	-0.0275199703462884	0.029540194323443	-0.071694050464376	0.0328297246629166
NY6371	0.166748718422224	-0.111666382507847	-0.0243833616957839	-0.00976839231230272	0.00206019673986587	0.01347221694108	0.17156029269755	-0.0208623696797924	0.0527691011315115	0.107468406353494
OC19	0.193756492568919	-0.108053056409375	-0.079450284872201	-0.034390776022396	0.0210564910993141	-0.07791659344877	-0.0190189997855233	0.0117902252229909	-0.0178927711815219	0.115068094646945
Oh33	0.134402218687494	-0.0830515600200712	0.0975665424334858	-0.0481554921788967	-0.0546196226879329	0.0724138945409131	-0.0693509331361119	-0.185098418464696	-0.0815377139929906	-0.000401334278122046
Oh40B	0.248489209372979	0.15082939699104	0.180313204320651	-0.0759529338338248	0.0737272970277082	-0.651135456533095	0.134959051789326	-0.10499459073234	0.0716405978097113	0.164650766098778
Oh43	0.221173008768628	0.254695604746726	0.310234355977029	-0.00277148460486434	0.128468462237352	-0.812638008266018	0.323289039843082	-0.154962536166114	-0.158842815243571	0.0958703387116248
Oh7	0.00405096813069751	-0.115715880549598	0.161414457568921	-0.140562676826671	-0.0216066622482904	0.0637818522127759	-0.0111739715459298	-0.177549185112957	-0.0172761196806577	-0.00309041794699024
Os426	0.066126456529442	-0.0772550291947556	0.13381067557373	-0.0178378794972533	-0.059301134643072	0.100827984214726	-0.0600553383006717	-0.0800704129281832	-0.0613259597386136	0.0441761345712771
Pa392	0.0998434960867147	-0.160737736135718	0.129123590443003	-0.0833920204087138	-0.102879086704786	-0.00129830578903875	-0.0287613742678825	-0.00883040216676402	-0.0049639780740452	0.0684797515117035
Pa405	0.153200833280738	-0.165098450564033	0.214981683063764	-0.0557002597102046	-0.159149874466221	-0.023907246915924	0.00340303976666282	0.0658703773504306	-0.011909103663929	0.0639609355270745
Pa880	0.138918620382004	-0.057235675002417	0.0501527843002604	-0.0314792199896465	-0.0428705122558572	0.0520166538451013	0.0561537456885025	-0.0989904780246768	-0.0861962236935351	0.0735729475423364
PHG29	0.0226035675259395	0.186006563716064	0.306274495952671	0.281637921519777	0.6104692722765	0.342732684822136	-0.234228657868221	0.361776808756129	-0.264809870371899	0.0859447513098757
PHG35	0.0324598827563253	0.0673895702411222	0.251087655993818	0.0504009840857442	0.209779275998491	0.226433636321784	-0.0953884502556422	0.135067914487772	-0.112490495927795	0.0241509336370583
PHG39	-0.368585896185626	0.0171964976156502	0.0481230852123647	-0.299023809352992	0.187535294629946	0.00525310851148697	-0.0513288294335099	0.00503237000406052	0.367443893840008	-0.0355299441278584
PHG47	0.137009104224754	0.168269239690867	0.201484372529544	0.0177278129334211	0.0741718196770433	-0.204284497077311	0.120517578308865	-0.218724514744986	-0.201623906046314	-0.0436015199887089
PHG50	0.0773103254697982	0.146470692571681	0.269347411773414	0.208106208445404	0.478625384389576	0.305129365748748	-0.233376862986604	0.305461557964317	-0.209377743205458	0.116622133922087
PHG72	-0.143357145495908	0.078101577966389	0.26772968131227	0.0382723431392781	0.411397354140547	0.151021116735121	-0.115729081459761	0.269486627065902	-0.157226919323755	0.0546498339238269
PHG80	-0.216076272555359	0.213456586014299	-0.0114829660696842	-0.252052431175699	0.116616508133059	-0.0837463606229011	-0.0923522770510343	-0.0646526212915953	0.465094750470024	0.0229703703869297
PHJ40	0.0421768561049136	0.331361701317607	-0.0245573807605289	-0.112273681674164	0.00127663278445504	0.0063094491426701	-0.0717653563394655	0.0269172578154505	0.351959866779082	-0.0116901701506749
PHK76	0.183523421881055	0.430741569085277	-0.00405826777407174	-0.161783534698001	-0.0421701553475357	-0.119387270098644	0.113706101367184	0.00992593038928331	-0.00599635328586584	0.0345308183638827
PHN11	0.0249033025495183	0.189295943371256	0.313149850412536	0.278216843181296	0.587707672756053	0.323127651941971	-0.222897506454717	0.322515670048851	-0.291240606987192	0.0608631765856213
PHR36	0.126234857298776	0.0304939463598466	0.153912044155077	0.00753505219266304	0.0521476914480038	0.176978245627647	-0.128799456012045	0.110949711809825	-0.0970803665461292	0.122766288297409
PHV63	-0.150966171399937	0.167602921722217	-0.0369321081868999	-0.173770861627815	0.0276049131868903	-0.0401670331938754	-0.0287909814107993	-0.023475583233488	0.165745843788837	0.0669852845238977
PHW17	-0.460681772453673	-0.0731991661246466	-0.110749538489522	0.224225752138015	-0.220164220365208	-0.0745037545537259	0.0333855907753147	0.072523691967735	-0.0439430086463058	0.138949780308172
PHZ51	0.132109919337431	0.162451938773015	0.029579221800539	-0.0628098166169519	-0.0421806380358885	0.0849250046332547	-0.132977731304924	0.0738999799170437	-0.0372227536944099	0.101153509359352
R113	0.122047561153948	-0.0724745578962956	0.222198984043851	-0.0847354172351216	-0.120746970659928	-0.0830639017758711	-0.00394906884488192	0.0216980412710648	0.0788717320508907	0.0596313905498466
R168	0.153105797453557	-0.13303880772853	0.157734685970677	-0.0906188314025541	-0.0498890970818474	-0.0934061761707875	-0.0762190042624829	-0.0754081684091394	0.032322352257088	0.0877471648066253
R177	0.198895906908283	-0.0630670459829561	0.317762203429569	-0.0506266601338893	-0.0792128595110902	-0.139643716211888	0.0511312738073212	0.099791177129176	0.0638325690191096	0.0273368783266935
R181B	0.0925943743800658	-0.0202721463186048	0.230486084651485	0.00251420172773608	-0.0390531138000629	-0.0127184076479518	0.0103005084278593	-0.0505631309306547	-0.0962224144899217	0.0209319661991678
R226	-0.0911054797542282	-0.0353188723563659	0.170878745967477	-0.143212923751042	-0.0103149653390647	-0.0259352335647921	0.0408489488813949	-0.113299551384467	0.0288011278403534	0.00692624000268178
R229	-0.661304163555746	-0.0243160498354303	-0.204585755247852	0.500903368939655	-0.339916752211135	-0.179500020936306	-0.00633307267396434	0.0948925165896321	-0.0847195017363246	0.147542261878363
R71	0.108887738973451	-0.101998239433316	0.337654133692284	-0.0508063482154084	-0.144154530435623	-0.011062151376656	-0.00477704700710849	0.12742522018	0.00190263123162493	0.0403431035007009
SD101	-0.0683879572318076	0.102545966873609	0.184599938842302	0.0960947495478298	0.200755097906317	0.103838319448194	-0.218254687229169	-0.157283734480036	0.42776656941987	-0.0286312856251399
SD102	-0.0388874725346752	0.118586843340614	0.248566232157833	0.149617128798809	0.375121586122149	-0.0620942235315927	-0.056109989999413	0.152582547895979	0.0894346663243017	-0.00945616246827552
SD107	-0.345651023206597	-0.141859732028443	0.0086775916017097	-0.457455399940487	0.0305032065268732	0.00590476684151819	-0.0148541918125197	0.0267760614248861	-0.114108855103587	0.0295741226136803
SD40	-0.104953431720426	0.210761834008356	0.230933535332217	0.156468117601811	0.556523091486254	0.137043237548564	-0.162515441541503	0.277182081590788	-0.0269573807428188	0.0452765801310363
SD44	0.0942394621477983	0.0105810891419845	0.264536296453993	0.0592714841913783	0.0863906678736809	0.058050123819543	-0.0578814403822534	-0.111800407501019	-0.134613736819028	0.0661730844016799
Tr	0.0282862260126211	-0.0799266660977142	0.19495536059659	0.0581096027829118	-0.108135446623916	0.0891850619932273	-0.0670714451416271	-0.143795459355075	0.0508859419383715	0.0548857777075264
TZU-CHIAO-HSI-WU_105	0.189357125735659	-0.102054184682569	-0.0375321630997973	-0.00808727325946025	-0.0451370394672535	0.109129962647173	0.06885520999984	-0.139887685940772	0.000406011092645753	0.0659917876374655
Va102	0.214294790776394	0.114808696507816	-0.0965739869234551	-0.102609508449142	-0.129167119250265	0.043083959255543	0.0514881315830095	0.0134538804881849	0.0274660431017245	0.05024476817289
Va52	0.20133779969002	0.216411299178449	-0.0123613510060207	-0.0794684245541205	-0.0835558089640269	0.0307476849891365	-0.0171583611597723	-0.184631364923666	-0.0433060106510854	0.00183054615763898
Va99	0.0403886866195918	-0.0104816606990004	0.224192259076333	-0.0516362635071701	-0.0134627183302519	-0.145100936018606	-0.0312798154866166	-0.18880067827138	-0.0278998224789801	0.0529951784625949
VaW6	0.149922097242989	0.0677356267829098	0.067034077982725	-0.0321860946289783	0.0439063151914653	-0.181666950324103	0.129183038819393	-0.166216792954957	-0.00154625474688208	0.104506678619342
W117HT	0.180553992262326	-0.0361292409668056	-0.0229721493488269	-0.0452829193231547	-0.0768687037427035	0.0292487809611822	-0.0350988749127786	0.000132957254564051	-0.000377223020062069	0.0170042996248911
W153R	0.184573215786861	-0.0219806539305281	0.115443845631236	-0.00756121355910793	0.0572431279351241	-0.160700267709241	0.0907749761628966	0.067367260081716	-0.0752546869767158	-0.0689324070808287
W22	0.148467961090982	-0.172684894363958	0.496921455994648	-0.064458683181942	-0.375753380582325	-0.0254857802203634	0.103186657287809	0.334341495856437	0.147313791976636	-0.109572668408515
W23	0.185878198487876	-0.147718238129877	0.0630330838957869	-0.0232979302712627	-0.0919300603783335	-0.0144190264676041	0.0287495838127386	-0.0137738586430297	-0.0607926648199546	0.0638591466581625
W24	0.0614895001282298	0.00514307691397881	0.0999086719966997	0.0249771306208618	-0.0743233936843054	0.159522985348622	-0.113471864324992	-0.175742775774598	-0.151110408411412	0.0172402199549341
W37A	0.140946931323231	-0.160125688408859	0.265827152417845	-0.0783875550603728	-0.171468733176062	-0.00453372172365194	-0.0750603955370103	0.0771731232911937	0.036242131490631	0.0966368042038015
W604S	0.184260829503071	0.342398325489139	-0.0250757641491748	-0.14613118001734	-0.173298953899264	-0.0808332471804907	-0.0224714808607562	0.022301065428774	-0.106081350205583	0.0685944398916529
W605S	0.224146398213489	0.430004565801702	-0.0537716398058295	-0.101428440008242	-0.160159329022997	-0.0760203600282312	0.0063250551644665	-0.1322311734809	-0.128991355055337	-0.0171834386527138
W606S	0.147553681235045	0.349165355638326	0.223814202501174	0.0448212123204719	0.110539098731602	-0.355673803900695	0.168545080302086	-0.29846706060967	-0.372875373265611	0.0164909225392652
W607S	0.0737997196129548	0.0692464835142381	0.112845177677736	0.0603828092921631	0.173206876231301	0.128949863855473	-0.0334233202317752	0.0656055713083401	-0.114573917831729	0.0163342521143037
W610S	-0.430718648070054	-0.0181538983811631	-0.124871709974378	0.230989333348821	-0.08374534730208	-0.141640439382848	-0.0532865690076237	0.0660892066318924	0.183311568474514	0.112559257018483
W611S	0.211583629817644	0.518478459979929	-0.149312879158107	-0.162556498004604	-0.248153281582839	0.0932103709389381	-0.0714202890189211	0.0348747547520067	-0.0129991190655724	0.000476918376703371
W612S	0.178707833323197	0.358089795399431	-0.0949606524689984	-0.157240776352343	-0.162219318942255	-0.0449842776252859	-0.00698788835164437	0.0709725415845601	-0.021718675729845	0.0514878119637518
W64A	0.103579812033113	0.177030533725109	0.108580737190002	0.035893455673608	-0.0773140763397429	0.178382378834067	-0.0864277043462885	-0.441665827033089	-0.144373649644482	-0.11087247004794
W803G	0.108167930578691	0.0499996427636829	-0.131217973629307	-0.0401002886736465	-0.0929247825082351	0.0584188585676989	0.122102477490317	0.0317277334206739	0.0493629107688249	0.119180927838748
W809G	-0.510060804326531	-0.0254863105492993	-0.206172085661226	0.365272368560506	-0.252344373712613	-0.159009371068694	-0.0141943193396335	0.0799297190158771	-0.0194793543552321	0.149654967249699
W810G	0.149466717237746	0.207297918575555	0.180726428949313	0.0283358967873445	0.153760072757521	-0.230190427939813	0.124060479074545	-0.127149359616229	-0.250360410820612	0.0279415135894938
W812G	-0.346435068780841	0.0256979644922823	-0.0682555398410038	0.258904029090842	0.0383000601340765	-0.0232027838091812	-0.0323556290159677	0.0913643654994272	0.108749795403659	0.118869228744775
W813G	-0.497134171907172	-0.12094089882865	-0.0531047027911806	-0.346466031215079	-0.0351606366303912	-0.00898571723022737	0.0502553739951876	0.039329475750399	-0.128110002067364	0.0712810562358645
W814G	-0.0287269546611735	-0.0160881116774523	0.128440639403991	-0.090535078483202	0.0238849187380058	0.0791690388747442	0.0220839154996709	0.0718689627972533	-0.0488532631075291	0.0579962016234526
W815G	0.125196062910004	0.134742625319558	0.0825080215241083	-0.0159722299213729	0.167709131164158	-0.00876028250015096	0.0973372814858695	0.0299529802125839	0.0242951183172416	0.0924876178445306
W817G	0.125069348473763	0.178202368945993	0.0824427094247454	-0.0395368599434597	0.0139197352108398	0.00820437537946362	0.069070844323916	0.101230777339022	-0.0655405907124036	0.0570449213185968
W819G	-0.558471878700321	-0.0377375831324613	-0.135849794675957	0.0684611590587615	-0.154176547132615	-0.0893740589764032	0.0700455219491439	0.0983013290935059	-0.0297127788768232	0.0800234066706517
W820G	-0.364277605353416	-0.058955907666579	-0.135064479481213	0.108458203224552	-0.0981156964541355	-0.0824073142738003	0.0590801366552152	0.0237594332015656	0.0922267669723385	0.135872895120942
W821G	0.143350545785687	0.346615994280142	0.224203877094008	0.0436279616367572	0.111168060032764	-0.340711996615846	0.164806457981017	-0.299695619951057	-0.366830543102151	0.0167637120172183
W9	0.151576864585712	-0.144995345998561	0.00712837604480067	-0.0276466864000943	-0.0910577307178474	0.00762640953307419	0.00395195095613931	-0.0225837345729447	-0.060295579764133	0.0356350165086709
WU-TAN-TZAO	0.149321523612886	-0.0987165648124531	0.0539867301330585	-0.0140084523796188	-0.0727713891763018	0.0978968969958177	0.0273229387403283	-0.199419551302683	-0.0675225264701543	0.0434680686836145
WXB6	0.0180834259956374	-0.0227887780309679	0.227414217978081	0.0368497617345738	0.145418402671878	0.0734800662831808	-0.108461706919184	-0.102646761070732	-0.132496568308232	0.0173704112017845
YE_4	0.267245145840128	-0.215750006232187	-0.254892085781711	-0.0389307933634208	0.0655156689408193	0.131555244457842	0.216371096517405	0.0269097206415769	0.157962201232391	0.169534051904351
Yong_28	0.167458847241994	-0.0790992124111553	-0.0573185892020037	-0.0414098797762431	-0.00232834390792815	0.0764980267551629	0.0146070376716924	-0.0423466064519777	0.02607159389409	0.0722032540067453
Yu796_NS	0.171739419291277	0.119244786271951	-0.0736572900589912	-0.124324051710544	-0.12564578591146	0.0466166233272405	-0.022385541543263	0.0714850694079609	0.0925309790852918	0.0898978651013805
52220	0.17692899142832	-0.145717274214972	-0.175625177188491	0.0378995665091436	0.0221177358028702	0.101288494155001	0.165794760132189	0.0226630256420944	0.0844406611599172	-0.0454881321120471
4578_INBRED	0.194892962668959	0.108359247773551	-0.214601428485261	-0.0525672914142952	-0.0779965843462746	0.0119006280502876	0.0875598500502159	0.101183795621877	0.103744459261788	-0.0857486787421096
80-2	0.157521443572028	-0.0837620981857358	-0.128304363196667	0.0255358082763509	0.0517657816128835	-0.142247190504629	-0.00724785478706135	0.0642428502720038	-0.0495717948755329	-0.226830630956456
A15	0.0779438976510057	-0.0959568225169581	-0.0772921595889233	0.0753237209924377	-0.0140389828737494	0.0201302211828378	0.0561230905051284	-0.0220370131040709	-0.0548177911261936	-0.195230581500235
A155	0.146803514173268	-0.051789555738292	-0.0229052986471232	0.0377588616046321	0.027422882720225	-0.140518712331405	0.120233559344954	0.00276988627461367	-0.0974436968024904	-0.191843638974983
A415-1-3_INBRED	0.120952009257277	-0.116225752821235	-0.145417389231679	0.0233448014504928	0.0382278145792133	-0.0287907219904302	0.0515772150218744	0.00496257577399152	0.0163157208084362	-0.113160374232819
