IID	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
CML314	-0.247355583538712	-0.227341281181519	0.198852152917574	0.16753364107938	-0.0784376090196992	-0.146673961920008	-0.0977822940559856	0.0754359416974797	0.0173479848634923	0.0286269974190216
CML321	-0.261072041538662	-0.228328704363306	0.198933153171894	0.166579021385993	-0.0819307726536849	-0.159527989128338	-0.0850855471758119	0.0662355422012407	0.0174926467435733	0.0169046178286423
CML328	-0.255090695857998	-0.22281455690605	0.192471647170092	0.140487963197941	-0.0801501946654665	-0.120831380117915	-0.0663328392281094	0.0579826060791702	-0.00342545748415655	0.0216797724302345
CML331	-0.227455008349621	-0.215471944814355	0.195426420733058	0.159353335247911	-0.0988763809551948	-0.131461192567054	-0.102535104260432	0.08391249033655	0.0155781922216176	0.0118262798809079
CML332	-0.246877208306469	-0.216347621229705	0.202462449967291	0.171118987717075	-0.10386948304312	-0.147176827865564	-0.105046220717737	0.0781316483863743	0.0182757749028268	0.00835265048666226
CML38	-0.233333726817831	-0.227136085364788	0.193825508563736	0.153399065294277	-0.0715420903164781	-0.137092431557375	-0.100535003632135	0.0716811646740601	0.0344789587469485	-0.0152777028695331
CML45	-0.219469949109682	-0.222389788495619	0.170948143877376	0.151763380147557	-0.0611200962947147	-0.146536855734853	-0.0717285533247728	0.0658150231184692	-0.00184991418529895	-0.00618859062934871
CML5	-0.261538829827564	-0.238975361198291	0.208487133169008	0.19586483587929	-0.0876822859708313	-0.1507269754812	-0.0931291057219143	0.0887933018707086	0.0246731133149753	0.0316992891263004
CML61	-0.248126942909734	-0.239913772640412	0.218559514793773	0.177433296412775	-0.0960827626968982	-0.148296456744345	-0.100860488852348	0.0747475659098528	0.00291786970984773	0.0158820077798649
CML77	-0.173963884413414	-0.188361264391068	0.147202919323296	0.129685860887046	-0.0631110398525305	-0.114418335012238	-0.0626274703085365	0.0600768309710011	0.00193196794364166	-0.00180010126315589
CML92	-0.169253791945079	-0.187145773247374	0.176979191384789	0.111386398295883	-0.0758242389175652	-0.100308432339878	-0.0905619267545603	0.0633006777401538	0.0436052238529875	-0.0172340297451978
D940Y	-0.201176648489824	-0.165508070420023	0.131112218802511	-0.00956386985384977	-0.00248472311432302	0.066671858181619	0.149861542599681	-0.197339839935643	-0.197669944540107	0.0724702836451527
F6	-0.164803578063118	-0.121323660367	0.101510097287807	0.0277351567727389	-0.0162425035951421	9.95279156243828e-05	0.0145494313399601	-0.0237074707996538	-0.0253743402591691	-0.0111352111300468
Florida_32	-0.147740976353894	-0.106720122416386	0.050633837549045	-0.0277843683344807	0.0429749935544988	0.117323782697673	0.170807545005274	-0.210572439471045	-0.254984814356985	-0.0140591559358519
GA209	-0.142067512310591	-0.121270727688162	0.0790892268918677	0.012690378606422	-0.029092736891305	0.0309673445272497	0.0267341944053405	-0.0575864013699049	-0.0288614433895876	0.00785555823786474
GT112	-0.182399179166053	-0.149819739298154	0.117006603085825	0.0278642254915002	-0.0434521720276613	-0.0392904206261329	-0.0131035832390692	0.0318044760542548	0.0321401070196835	-0.0542664389890453
HI27	-0.0538003297956649	-0.177874712572322	0.161015198404691	-0.0246937224487748	-0.192149097713741	-0.16547556088441	-0.085734097651775	0.00763885868233792	-0.0017502344137995	-0.0150693952929138
I137TN	-0.208120538106646	-0.165319865339709	0.140157054343895	0.0606853290167095	-0.0291171046167204	-0.0382001470841738	-0.00868053352538634	0.0198742500269551	-0.0226306313947555	0.0223739507538766
IL101	-0.191013243901676	-0.138897963231182	0.0621196736117044	-0.112736778590862	0.0545837049304808	0.130358755686412	0.322909168042455	-0.298174735636235	-0.400128295374435	0.00474263928620884
IL677A	-0.165274504546071	-0.122962612941401	0.0620635520069251	-0.0381073277032594	0.00753857111249773	0.120666766735737	0.181515887752053	-0.180277128678581	-0.251047381663141	0.0098340239197416
KI14	-0.257446983550381	-0.230872740396856	0.213878857240533	0.163756524458966	-0.103014787355798	-0.13822624383462	-0.0945516414984827	0.0780515305326899	0.027920578211707	0.0318597025221522
KI2021	-0.257167241632564	-0.216547589127539	0.213339048402811	0.182752093286419	-0.0987937862304722	-0.146583274129827	-0.0929847145089822	0.076612996532953	0.0387688753840982	0.0141728243408772
KUI44	-0.219619751734312	-0.21688936432547	0.158364754368673	0.14914534386387	-0.0500665492397134	-0.161104495357654	-0.0453380342058552	0.0810952117801243	0.0168882484642793	0.0341353352028343
LH143CMS	0.396066552578055	-0.0406750387950291	0.0289755845475344	-0.437181507785293	-0.37698148926062	-0.172482589525778	-0.213335193815289	-0.178078870155846	-0.0515817847627012	-0.047613643223028
NC238	-0.159527380648668	-0.139482836657853	0.0952811777305533	0.00735940809907079	-0.0192421067083546	-0.0180002369511632	-0.0100225248180929	0.0222407161827982	0.0462914384276275	-0.0441282177320373
NC296	-0.314078169132146	-0.315537579963944	0.298482465731897	0.314391845884647	-0.172170300819795	-0.330125476058211	-0.217393070891573	0.199229186335962	0.187586107134712	0.240881703487813
NC296A	-0.323935347360554	-0.317571893904977	0.297344990731938	0.320005818123849	-0.170619710352351	-0.330133642257327	-0.217434210287437	0.213829369732017	0.187832355577331	0.248638059594025
NC300	-0.280471067608826	-0.248746341617926	0.228629582125557	0.223616020486369	-0.127096397343561	-0.18154191294495	-0.130159805255249	0.101624116348827	0.0868378062574109	0.0636600527638334
NC320	-0.159930440749191	-0.170075311066949	0.130297587673344	0.101166186275689	-0.046711195588414	-0.0794485213983243	-0.0431685360651801	0.0111354250310472	0.00297740880601062	-0.0108572423631935
NC33	-0.168222553987682	-0.0993788173044152	0.0738809105390538	-0.00932274730204883	0.0350506457553686	-0.00569274336366214	-0.0093643348170206	-0.0434310514301277	-0.0165433190454671	-0.0369042069660418
NC336	-0.317713986424958	-0.317408521439427	0.307663265985891	0.326366659241826	-0.167423613932699	-0.31461442553755	-0.211041874159614	0.198152976361097	0.191867488611978	0.225208442680721
NC346	-0.323122606049026	-0.315246776975265	0.29239587519295	0.319935314453732	-0.169647282957965	-0.334277773408653	-0.207418380704357	0.20786876085641	0.187748819969953	0.250228335673846
NC352	-0.317820751831462	-0.319961052841186	0.300532929312699	0.317893528167137	-0.17261932407464	-0.317877036984316	-0.200346437889968	0.192966042878532	0.182520943741266	0.227568338023826
NC354	-0.252203891688335	-0.238121903438256	0.21616711442509	0.230769322856464	-0.0946731764832624	-0.223734514776872	-0.154649038961424	0.129821614882877	0.0838185388481381	0.105857631395353
NC360	-0.250469988381155	-0.142240563876343	-0.0132812645569998	0.176987713217634	-0.154270518101738	-0.110618903423592	0.0371073317413157	0.00577035886782792	0.0225612968406319	-0.112856536131771
NC366	-0.19669332905546	-0.183166673476429	0.0894948667058375	0.119241917220346	-0.0674630060938527	-0.0800416453341084	-0.0176136710079217	0.0307181417336999	0.035144047460994	-0.0273539315625615
POP-N-EAT	-0.1290189588304	-0.11097826235849	0.0876168179520902	-0.00656116554600345	0.00852249788292228	0.0763290333360628	0.159417578934877	-0.145734774448268	-0.168224006137679	0.000671268884175467
R109B	-0.108800570338227	-0.0474972115604668	0.0482741265687127	-0.0404230442494834	0.0342794574416605	0.062363113648115	-0.00486392690601825	-0.0199572776335345	0.0285043105081323	0.0159900316342987
SA24	-0.203514728128385	-0.139199222057657	0.120276699067397	-0.00169135484464444	0.0225598135928605	0.0966839293322935	0.237461836179492	-0.200051490476017	-0.257150928976124	0.0212497387944522
SC213R	-0.100518388765458	-0.090426006192256	0.0575960408371976	-0.0109401954994317	0.0129192751848398	0.0684224333920889	0.0217685483264131	0.00559768695630506	0.043103283812134	-0.0255161402493183
SC357	-0.164269751030597	-0.158894099524683	0.124765270303247	0.0336533288472732	-0.0353161353180405	-0.0300867703825871	-0.0156007849007145	-0.0386783886022356	0.00523833633952364	-0.0221157210142415
SC55	-0.20739552650899	-0.146686908898761	0.122169790725518	0.0646560957177122	-0.0305331250050445	-0.0297866410750813	-0.00893527511781066	0.000550294061888819	0.000418346321748683	-0.0279466769740773
Tzi10	-0.230423748761485	-0.217015487868875	0.188337162760271	0.165862234073134	-0.0879934992429904	-0.12581233177864	-0.0887292070015898	0.0599046373750226	0.00635735028009498	0.00131621793873656
TZI11	-0.184883750874003	-0.196579552898113	0.169364588905409	0.148458638116928	-0.0695242236163495	-0.065320996927873	-0.0858260563013519	0.0648328818673327	0.0330285626838918	0.0331704888484334
TZI16	-0.105126681660149	-0.125336088120917	0.123657302538791	0.0797734926642499	-0.0408218722885814	0.0331639231494321	-0.111071932229484	0.160610387878631	-0.0126988287947882	0.0024837509789581
Tzi18	-0.24937750515181	-0.236053608024388	0.206477748288612	0.160004319135327	-0.0892744019628595	-0.129157464816472	-0.10790702203988	0.0771973386896763	0.00972942851113703	0.0121408537273455
TZI25	-0.0354461149593834	-0.172847415062407	0.130904511007503	0.154705263289315	-0.0564231487722308	0.0008954108390563	-0.10408993142762	0.0981092942901739	-0.0141412344954	0.0286526851941686
TZI9	-0.235843127690084	-0.203115758499851	0.173232929622462	0.155749187631518	-0.0737397488483233	-0.118761893341972	-0.100339793165489	0.0749353047610238	0.012799107843471	0.016370109307361
779	-0.0867820674340653	-0.0778208402402533	0.0304172733597919	-0.04951190737653	0.0254513590772646	0.0505994889217307	0.144227462003457	-0.0945247178812978	-0.107163109127341	0.0184168503916021
787	-0.137847382017841	0.010385391588077	-0.120612850122827	-0.00833376882009099	0.0597123353788629	0.0276789880632711	-0.00111930616286278	-0.0516190163574193	0.0116721398602841	-0.188398874886274
4722	-0.184290333847154	-0.14602165621904	0.116034600033978	-0.0376756572323549	0.0255512941309345	0.0900263280530939	0.248712250965882	-0.197800218647113	-0.255334211114801	0.0372956075399913
11430	-0.101952686823378	0.0782181620764717	0.0218027805981483	0.0252287513000712	0.0854891906834459	-0.0105408438587715	-0.0325369465246047	-0.0332347192512224	-0.112545707828823	-0.0226619918325638
38-11	-0.0723881870680403	-0.0153611287478647	0.03854599602481	-0.0974426524445641	0.0798554090733626	0.152426404497207	0.0823828501985551	0.00203998789506051	0.178460750024406	-0.0303176586201403
4N506	0.549070484125437	-0.0638428881347241	-0.0307557387082029	0.178105431401226	0.0970702487980014	0.15024602933327	-0.0987276935060214	-0.0362269018583781	-0.0127377636517921	0.00861328000529133
A441-5	-0.21040978705541	-0.133354408730128	0.137949218840414	0.0470898712957692	-0.0446104603688952	0.00268908209086038	-0.00404392194788352	-0.0722635138493485	0.0350060684295032	0.0523814294891175
A554	-0.119490353209605	-0.0314980153111486	0.0166838538117096	-0.058737547623604	0.0582922537029696	0.122015049189762	0.0301237579625508	-0.0361846506519574	0.108718324217742	-0.118902627208463
A654	-0.174520885332617	-0.0314280265469069	0.0580470965391142	-0.0942953686105307	0.0843196311283962	0.0651976443412281	-0.0120095173055508	-0.0662674299041997	0.121068882169423	-0.124427864844346
A661	-0.128633279144889	-0.0341976472808888	0.0784024604498781	-0.0794111037998473	0.0464072835073906	0.0612791581654719	0.0524672495125246	-0.089496425720954	-0.0171112885359784	-0.0088003613677102
B10	0.185397714575081	-0.00139726588376454	0.0475501000097356	-0.146850684413788	-0.0626743373577265	0.308400807610282	-0.175895116960373	0.222612040319494	-0.0465133525846184	0.0736353594468832
B14A	0.5383186283433	-0.034754289945512	0.0337650717281863	-0.448668905769728	-0.39029931821658	-0.19903906905058	-0.234261836505182	-0.171600086107156	-0.0249582602947684	-0.020005706883849
B52	-0.0900404814294676	-0.0171924033887117	-0.0330225886826891	-0.0558008347509874	0.0568502684536691	0.112649278403769	0.0223441368738304	0.0159986186093209	0.185254010895696	-0.0843028840707349
B64	0.330133534409466	-0.0928654838478538	0.0606836548172494	-0.357818346481125	-0.396666413211355	-0.28433630821568	-0.0859446345600168	-0.0219593072041852	-0.0336040503790672	-0.00928156775556158
B7	-0.0223434339010108	0.0168737617319023	0.0524356882064064	-0.0654353962847414	0.0442276954236063	0.119502868461749	0.0240321024191994	-0.0104352109336968	0.075671637939032	-0.0204895496486233
B8	-0.129354980187304	-0.026853270766566	0.050126313098402	-0.0857695947954871	-0.0249264490670525	0.0401139173369751	0.00433528566917442	-0.105433501063564	-0.0599229967585342	-0.00138418238382271
C49A	-0.130648579647506	-0.0450414620073001	0.0766690550074175	-0.06254192566313	0.00468804919578731	0.072497366750907	0.0458659897861013	-0.107496236848723	-0.0609243344521905	0.0216797724302345
CI_187-2	-0.0599857712069016	0.0659286317279123	-0.268269370870318	0.14917307530745	-0.121581260089433	0.301768134728384	-0.114262252045944	0.0420610759917526	-0.00838773769715956	0.18283037362909
CI_21E	-0.0219319318846242	-0.0587157373738644	0.068141463947195	-0.0808639494287298	0.0406380191692956	0.0643741476303858	-0.0192116138752839	-0.00655320197547082	0.0532968071019994	-0.0100277300241721
CI_28A	-0.149528676183731	-0.0893765014735606	0.0851787102970405	-0.020256409461383	0.0214915580648186	0.0918482500558394	-0.0200431943300978	0.0320234249946969	0.0845692697196606	0.045603912814821
CI31A	-0.156624023702803	-0.0465753987608455	0.0902603191091671	-0.0158937363594219	0.013298389534561	0.0425591782122333	0.0267473428789204	-0.0367619775140297	0.0389326778142176	-0.0193801081599084
CI_3A	-0.112390867496483	-0.0791840200928054	0.0649598896721313	-0.0738591747903487	0.0235373518210413	0.0230190969677849	0.0561286557443612	-0.00305027004405833	0.0182641525574525	0.0295173154257923
CI_64	-0.199242456590598	-0.138616962590436	0.112723425352002	0.0235115639106958	-0.0382084109215582	0.011225515184644	0.00658891790766421	-0.0657775550674924	-0.0167619280979922	0.0305332669328539
CI90C	-0.155975982514487	-0.100141439973604	0.032254937701028	-0.0183818108778592	0.0810413963084676	-0.00811526782138199	-0.0452331690791448	-0.0280529675203885	0.0660410720032353	0.0426494806758809
CI_91B	-0.0637591420699543	0.0598199391940261	-0.210828619092118	0.114712761452015	-0.0970661418779876	0.270059643161376	-0.0862063940493825	0.0623755357580564	0.00806430961728978	0.165465775626797
CM37	-0.163993319668021	-0.121436060623299	0.079118155554125	-0.0422314163855437	0.0430421645129472	0.0573696977887386	0.0975120646910009	-0.120667053959642	-0.0787708089727533	0.0103251336209062
CM7	-0.172877194655739	-0.126958703448763	0.0811628334024747	-0.0447717576247612	0.0457958087497759	0.0579383231271751	0.103793485780957	-0.127276577590464	-0.081147578601802	0.0132640516956457
CMV3	-0.144067915314627	-0.0650159024373756	0.0813097910067421	-0.130747646159011	-0.015470630794765	0.029797772893876	0.0409086925845698	-0.133292989946249	-0.0269997252597679	-0.0244428982437381
CO106	-0.164777093621195	-0.0517471828792936	0.0737050242725291	-0.0271128913802842	0.0149926309375998	0.0885976730077705	0.0308683003621951	-0.112901999692844	-0.0463451917749837	0.035101330747176
CO125	-0.167395742816382	-0.0571581442873073	0.07776082272101	-0.0249265255675019	0.0383599562700685	0.0511350196637503	0.0653442837451581	-0.0751676863963373	2.45819142236162e-05	0.0228855768754546
CO255	-0.221646639180271	-0.140491825005092	0.127483407408948	-0.0117446423754694	0.0214949804981635	0.0166365246788086	0.160448483795923	-0.160491207588822	-0.175929621120854	0.0408445764747666
CR1HT	-0.177620392676479	0.0558739713590954	-0.42053249179567	0.177999205871583	-0.272962788123664	0.191673587248021	0.00162024687315863	-0.0148636555417535	-0.0514303310745421	0.0803719784791695
DE1	-0.156824312294849	0.458223170436446	0.167018474396337	0.0952081561263151	0.0128778865575893	-0.0125835970776081	-0.0559770046380414	0.0148072143075161	-0.000854155217422284	-0.0830864327187105
E2558W	-0.185339779858373	-0.132528397544305	0.105271401954508	0.0107121866302726	-0.00974161427280551	0.00829788982161	0.027206490802948	-0.0628761726945124	0.00125947361640294	-0.00402916133150245
EP1	-0.230372435155258	-0.0907481766943213	0.165787270530664	0.0535226261572658	-0.0205686418728218	-0.00795533925869702	0.153882716881617	-0.121378946928201	-0.234033720828307	0.0420383820250167
F2	-0.179978335646482	-0.154671248035137	0.106296633744908	0.00668670908125887	-0.0039112252751713	0.00872678719517445	0.146722042036935	-0.12202467291312	-0.219667775549061	0.00422614600723455
F42	0.779899775903876	-0.0919969958209882	-0.0595427083778194	0.378294962405508	0.191136970092555	0.052818116281526	-0.060317210901623	-0.187087146241758	0.0197727693068686	-0.0316164122517474
F7	-0.192397055992179	-0.0916911625654779	0.139955710854584	0.0134599026645282	0.00611255721880665	0.022088408148548	0.170916846733499	-0.14792147367868	-0.240910154108683	0.0120295513016102
H49	-0.129382292268038	-0.0257105130445344	0.00296005015096178	-0.131840923070296	0.126925732000764	0.0427005394169285	-0.0573374279934044	-0.00882603786350066	0.245211874690353	-0.313371590961368
I205	-0.0526061297565574	0.195298059278336	0.076596154778529	-0.0465398016615145	0.0787068404428281	0.0793363436104695	-0.0314733318105733	0.0305839343638713	0.0840375474187854	-0.0893028743042711
Il14H	-0.219719068391525	-0.151371777720883	0.0755124870903685	-0.106498143834422	0.0471342083498386	0.139144296535225	0.286690769913716	-0.304502451692158	-0.329721216691678	0.04076852714045
K148	-0.160401367232144	-0.0836218697470151	0.0810621616578191	-0.0157816825263823	0.0217079927495475	0.0476308606431361	0.0343391343926059	-0.0491062653642518	0.042446258100192	0.0389538210251349
K4	-0.137792757856374	-0.0924054269848641	0.0758150808975804	-0.0485394267533796	-0.00010858742149012	0.0783748811145644	0.0558334200799302	-0.0184407383404342	0.0730399031083342	0.0179282418685439
K64	-0.152168843987982	-0.108251249163524	0.0659851214625319	-0.0157585573225838	-0.0169041284093702	0.0553075176120053	0.0239011823417755	-0.0819266836347797	-0.0276327072447168	0.0209855941065925
Ki11	-0.275304118517311	-0.223037396949061	0.212070815849449	0.172712840686192	-0.104841910437506	-0.144419661164075	-0.0937191737233658	0.0651732830964197	0.044044693787454	0.0310402286952606
Ki21	-0.262009756310516	-0.106628633835677	-0.102238521003447	0.227777617121156	-0.207560543227862	-0.0307129459347927	-0.0618676014672961	0.0398526134040712	0.0254545707620812	0.0435779585486264
Ki3	-0.312489102616735	-0.25337827776121	0.261201520107601	0.219153608192416	-0.11244108143643	-0.164060229637644	-0.113282973093433	0.0613328078712979	0.0857692768795593	0.0773567068727761
Ki43	-0.276012577338765	-0.236052954534526	0.216200093100063	0.174943576808702	-0.0875093390058044	-0.141943583632154	-0.092205082624631	0.0578016433648781	0.0405892252283512	0.0433978061255564
Ky21	-0.137099196533502	-0.103420652102131	0.101605561873256	-0.0205673776490468	-0.00929628724597251	0.0206743233216472	0.0464241949221293	-0.0889132793530917	0.00668012460303745	0.0236433662422895
Ky226	-0.152021524279782	-0.12063488205224	0.0450564493231518	0.088766470799937	0.0176498994514372	0.00645568126106092	-0.074418343824896	-0.00373357568691478	0.00292281283861474	0.0485421210957735
Ky228	-0.175261622067666	-0.104770108667577	0.0914527585674152	-0.0126606260576325	0.00431042246376007	0.0508195464979057	0.0451339505361803	-0.0615097846227202	0.0234613748502144	0.0540737806754432
L317	-0.182485253602304	-0.0644023408057547	0.0465529868790492	-0.0609560631099597	0.0351774126864622	-0.00607582406218703	0.104807854218176	-0.0870151638344586	-0.00551371328523646	-0.0352584993714303
LH150	-0.159170668321511	-0.025685157637881	-0.036415631478854	0.0614260875774079	-0.0384169968258161	0.0398734872430058	0.0297163569452807	0.0296127943702556	0.106862017742487	-0.156455788494006
LH160	-0.171323716609163	0.00879813006177606	-0.270870057607254	0.0690733856627908	-0.128002657693279	0.140713066365378	0.0407150954275658	-0.101266176883113	-0.0857907055788432	-0.0205048271148949
LH162	-0.154659209167602	-0.021035250523387	-0.179565992363842	0.0520575598922296	-0.128398290987945	0.184289194247509	0.0458365468851403	-0.0697675039002345	-0.114822961125604	0.0739818064143255
LH196	0.771329576025189	-0.0742501716331849	-0.0552792599916552	0.293452255859828	0.146818739898866	-0.0390441022728011	0.0370308205315581	-0.099698896282679	0.0282739338309157	-0.00801330145708946
LH220Ht	0.524789216714435	-0.0432272434518566	-0.00595866799444506	-0.189355937054067	-0.207397635400647	-0.109375492158212	-0.13770848106876	-0.205430945965196	-0.051866895422665	-0.00106112481164574
LH39	-0.167073791319249	0.125538016488337	-0.335709604044395	-0.225890938908819	0.628833339539859	-0.342106149761096	-0.328915116511091	0.0917142154617509	-0.195226709623449	0.047187766950855
LH51	-0.241485141458603	0.111650703426695	-0.788896191222919	0.314677150736388	-0.448355652180977	0.224981364441879	-0.0386718790990947	-0.0188605399498892	-0.0631877862138395	0.0797047723194317
LH52	-0.204573278166515	0.0876584766258331	-0.618541084921819	0.197586535503553	-0.309898145105824	0.18802845384267	-0.0228453518467654	-0.0654208113906388	0.0266017688901852	0.0417517605339034
LH93	-0.127992686705864	-0.0117257646444383	-0.017098227969884	-0.0285943144967875	0.0576237383896072	0.0383055770127592	0.0240994177639993	-0.0454878082709818	-0.0211787462186978	-0.0253457221410408
M162W	-0.232301661221624	-0.145543955129771	0.103651396868096	0.0398498024089835	-0.0342787273225469	-0.0248176378530617	-0.029075792352044	-0.0278614818641198	0.0238085924182723	0.0351746761051613
M37W	-0.256112829788484	-0.192271094236619	0.164276615787585	0.0679584876260035	-0.0468202571310035	-0.0364319500756117	-0.00687874898479549	-0.0322384676915265	-0.0152792800265218	0.037083683395029
Mo18W	-0.231417742972427	-0.193995653982969	0.163081283463112	0.0808498486947063	-0.0442593643401573	-0.0592324507870634	-0.0501811897502366	0.0146771523390722	0.0811722760857224	-0.0459253480011992
Mo24W	-0.173454058906386	-0.101019076858541	0.0824414802742497	-0.00286134444926127	0.00232027747372479	0.000956721802418328	0.0467706531676842	-0.0187767948699932	0.0230983944762427	-0.0106201036389423
Mp339	-0.174361978681076	-0.14508063081747	0.115013996829539	0.0389514916467964	-0.0332215148460978	-0.0311087057319449	0.000345724189667957	-0.0380830850476202	0.0125471935074826	0.0147374483985478
Mt42	-0.173007133948927	-0.0895019715271032	0.0916002947449277	-0.0568019868666521	0.00079120726715333	0.0680553842318283	0.0539216481545165	-0.0968549117750251	-0.0317678650892416	0.0595733305361793
NC222	-0.182921419255232	-0.11807908320117	0.073055286518229	-0.0272196339368417	0.000146051202180726	-0.00236631951780501	0.0400033838791302	-0.0899986570425579	0.0430727751555265	-0.0265121161312328
NC232	-0.165406926755688	-0.105996055649066	0.0925861835546583	-0.0171778902069373	0.00237345752465944	0.00275772114342902	-0.0162494563749008	-0.016206725730757	0.0806445489660696	-0.0687164885032846
NC236	-0.160556963328445	-0.0797198817798105	0.0582530686143866	0.00384406220531269	0.00193040755681188	0.0498580840020006	0.0403855769332487	-0.0409238807849781	0.0184698680705779	0.0192642765738182
NC258	-0.228689017815495	-0.0276313811454892	-0.247329647981956	0.095491110855719	-0.151235504211517	-0.0178070848520753	0.158962222288507	-0.107564396813798	0.0468790932656166	-0.189331070726475
